parent_cycle_start,entry_area,path,kind,node_length,contents_size,count,bytes,indirect_count,direct_count,direct_bytes
438,431,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",37,1558,0,0,0
437,429,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",2713,208046,0,7423,43569
432,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Multiple","Na",3862,312012,10359,706,45890
444,428,/data/liquidity_baking_cpmm_address,"Contents","Na","Cs_0_31",1,56,0,0,0
444,441,/data/big_maps/*/*/*,"Contents","Na","Cs_512_plus",1,585,0,0,0
437,430,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",5,226,0,0,0
437,430,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",21720,1117681,0,0,0
445,439,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
439,438,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",2,266,0,17,40
445,442,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",2,720,0,0,0
442,438,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",15,1005,0,0,0
442,438,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",558,57298,0,0,0
442,438,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",89307,10113327,0,0,0
441,437,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",2,198,0,6,72
437,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",9,3105,0,0,0
436,435,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",3,1037,0,0,0
444,428,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",67,22293,0,0,0
441,429,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",9,2641,0,0,0
440,429,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",11272,1038149,905,36435,295383
433,432,/data/contracts/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
443,441,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
441,434,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",112614,6644226,112614,112614,450456
432,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",242,417967,0,0,0
432,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",158,489455,0,0,0
443,433,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",3,234,0,0,0
445,443,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",265,24899,0,1030,6086
445,443,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",53,19080,0,0,0
440,437,/data/votes/*/*,"Inode_nonroot_values","Nl_257_2048","Na",31,5044,316,11,451
442,441,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",2,663,49,1,41
430,428,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",5,765,56,0,0
443,440,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",2,198,0,6,72
444,440,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",16,5509,0,0,0
443,438,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",805,66224,0,2505,14697
436,428,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",866268,58921158,0,0,0
442,441,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",22638,8763311,67213,96437,6268405
440,428,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",1703083,156146343,48190,5505862,44798604
445,431,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1,81,0,3,18
444,437,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",85934,5070106,85934,85934,343736
434,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",331,119160,0,0,0
442,429,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",1,360,0,0,0
441,437,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",288,23640,0,804,6036
441,437,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",89741,5294719,89741,89741,358964
443,436,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",62,17088,0,0,0
439,435,/data/delegates_with_frozen_balance/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
435,431,multiple,"Contents","Na","Cs_32_127",7,469,0,0,0
433,431,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",989,88218,0,3529,20848
431,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Multiple","Na",13,2053,133,3,123
440,436,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",3,201,0,0,0
440,436,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",552,56816,0,0,0
440,436,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",94908,10322672,0,0,0
444,443,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",30,1788,0,41,338
432,431,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",221312,132512231,51389,1672070,108684550
436,428,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",7,502,0,22,51
436,431,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",2,134,0,0,0
436,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",516,53142,0,0,0
436,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",76364,7973866,0,0,0
445,435,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",16834,680960,0,0,0
443,428,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",43,13768,0,0,0
445,441,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",23,7699,0,0,0
442,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",263,76252,0,1233,55485
440,439,/data/delegates_with_frozen_balance,"Inode_root_values","Nl_0_32","Na",1,114,0,6,24
439,430,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",7,2520,0,0,0
438,433,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",41,1681,0,0,0
434,432,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,339,0,0,0
433,429,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2,688,0,0,0
434,433,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
442,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",6,2160,0,0,0
437,436,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",57136,19434909,0,0,0
444,441,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",297,85833,0,0,0
437,436,/data/delegates/*,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
439,431,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",9201,841901,812,29403,237917
436,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",170,51720,0,0,0
439,437,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",288,23640,0,804,6036
439,437,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",96713,5706067,96713,96713,386852
434,433,/data/contracts,"Inode_root_values","Nl_0_32","Na",1,75,0,2,21
441,433,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",317,25672,0,958,5636
441,435,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",648,43902,0,1295,8918
441,439,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",42,44206,0,0,0
441,439,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",177,249466,0,0,0
435,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",5,1800,0,0,0
445,443,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",28,1540,0,28,280
441,436,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",198,17119,0,671,3952
439,434,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",71,20839,0,0,0
445,429,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",36721,11699685,1753,139567,9071855
443,428,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",963,257922,0,4449,182409
442,441,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",6,1964,0,0,0
443,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",59,15611,0,0,0
443,437,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",20,21395,0,0,0
443,437,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",363,357307,0,0,0
436,428,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",2071059,95352050,0,0,0
442,429,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",849,56929,0,1696,11101
442,437,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
429,428,multiple,"Inode_nonroot_values","Multiple","Na",30240,2346003,268,84367,495129
439,436,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",30628,1212445,0,0,0
445,442,multiple,"Inode_nonroot_tree","Multiple","Na",15,5005,0,0,0
431,430,/data/cycle,"Inode_root_values","Nl_0_32","Na",1,206,0,13,52
430,429,/data/contracts/*,"Contents","Na","Cs_0_31",1,38,0,0,0
443,442,/data/cycle,"Inode_root_values","Nl_0_32","Na",1,206,0,13,52
437,434,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",331,53081,0,760,34200
445,437,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",114,37836,0,0,0
444,428,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",5,1800,0,0,0
442,433,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",5,266,0,0,0
442,433,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",47023,2415258,0,0,0
432,430,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",171,15169,0,605,3567
438,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",29974,4249782,62609,33168,2155920
444,439,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",249,87569,0,0,0
442,437,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",2511,735765,10746,6985,454025
435,434,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",46,16607,0,0,0
444,434,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1027,183387,3866,1393,90545
432,431,/data/votes/*/*/*,"Inode_root_values","Nl_0_32","Na",1,68,3,0,0
429,428,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1056,355146,0,0,0
445,443,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",6559,1439015,8847,14849,965185
443,439,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",11824,2164543,0,32089,1444005
439,438,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",8,2870,0,0,0
442,438,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",230,74677,0,0,0
442,438,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",5176,1258953,0,0,0
441,438,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",6002,1254209,13968,11810,767650
445,432,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",348,23346,0,728,4266
434,429,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",1,99,0,3,36
433,428,multiple,"Contents","Na","Cs_0_31",5183,193360,0,0,0
440,438,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",349,116111,0,0,0
444,434,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",110635,6527465,110635,110635,442540
437,433,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
433,428,multiple,"Inode_nonroot_tree","Multiple","Na",74,24526,0,0,0
439,428,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",350,13435,0,0,0
439,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_0_31",1,34,0,0,0
439,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",21044,1341442,0,0,0
439,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",590393,29970608,0,0,0
441,440,/data/rolls/*,"Inode_root_values","Nl_0_32","Na",1,71,0,2,17
438,430,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1060,184546,3386,1464,95160
443,428,/data/cache/*,"Inode_root_values","Nl_0_32","Na",1,51,0,1,6
443,439,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,395,28,1,41
440,432,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",789,53829,0,1593,11086
439,438,multiple,"Contents","Na","Cs_32_127",17,1139,0,0,0
442,437,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",21159,848105,0,0,0
443,442,/data/commitments,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
434,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",51,15651,0,255,11475
444,440,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",23104,919574,0,0,0
444,428,/data/v1,"Inode_root_values","Nl_0_32","Na",1,75,0,2,21
438,428,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",14128,1896709,37581,13061,848965
437,435,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",628,24083,0,0,0
437,435,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",51436,2566187,0,0,0
444,438,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",9,3064,0,0,0
444,435,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",9,603,0,0,0
444,435,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",313,32233,0,0,0
444,435,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",109571,11252580,0,0,0
442,435,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",85160,36327837,6897,447392,29080480
438,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",56,16064,0,0,0
442,436,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",8583,584625,0,0,0
440,436,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",69,14832,0,228,10260
430,428,/data/delegates_with_frozen_balance/*/*,"Inode_root_tree","Nl_257_2048","Na",4,1440,0,0,0
445,431,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",3542,241103,0,0,0
444,443,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",12281,4668480,43652,50219,3264235
440,439,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",56512,19220378,0,0,0
435,434,/data/active_delegates_with_rolls,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
443,442,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",55205,18782291,0,0,0
442,428,/data/cache/*,"Inode_root_values","Nl_0_32","Na",1,51,0,1,6
445,444,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",586,319112,0,5512,248040
442,431,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
441,432,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",1,136,0,2,82
438,432,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",1,99,0,3,36
437,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",319,86651,0,0,0
435,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",1229,344711,0,0,0
440,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",3012,4174610,0,0,0
440,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",5400,9394799,0,0,0
445,428,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",86108,4735940,0,86108,861080
434,428,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",58,18809,0,0,0
445,438,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",805,66224,0,2505,14697
441,433,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",15,825,0,15,150
440,428,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",7,503,0,22,52
440,432,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",238,60504,0,960,43200
445,430,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",12,510,0,0,0
443,428,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",351,13459,0,0,0
443,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_0_31",1,34,0,0,0
443,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",21044,1341442,0,0,0
443,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",582644,29638812,0,0,0
442,437,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",13057,1188671,1040,41451,335151
439,428,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",18,5862,0,0,0
441,431,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",98905,5835395,98905,98905,395620
445,429,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",96,26674,0,0,0
435,429,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",4,1317,0,0,0
434,428,/data/commitments/*,"Contents","Na","Cs_0_31",2949,114583,0,0,0
443,441,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
444,439,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
445,437,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",259,76660,0,1243,55935
445,440,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",98,203767,0,0,0
445,440,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",158,378027,0,0,0
436,435,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",118866,22204426,0,330779,14885055
444,434,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",2,720,0,0,0
445,438,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",174,15801,0,641,3767
443,442,/data/rolls/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1055,350497,0,0,0
445,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",43155,6318569,91529,50029,3251885
442,436,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",21,15041,0,0,0
442,436,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",128,162344,0,0,0
444,436,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",8,440,0,8,80
437,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",147,40343,0,0,0
441,439,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",217,72693,0,0,0
440,439,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",1672,480718,0,0,0
434,429,/data/active_delegates_with_rolls/*,"Inode_root_values","Nl_0_32","Na",1,395,28,1,41
434,432,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",6,309,0,0,0
434,432,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",635,24335,0,0,0
434,432,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",56817,2936417,0,0,0
443,432,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",3928,462140,12603,2387,155155
443,428,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",142,10082,0,284,2414
443,428,/data/sapling/*/*/*/*,"Inode_root_values","Nl_0_32","Na",113,6667,113,113,452
443,428,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",3024165,178425735,3024165,3024165,12096660
438,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",101,36360,0,0,0
431,430,/predecessor_ops_metadata_hash,"Contents","Na","Cs_32_127",1,66,0,0,0
430,429,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",235574,130395185,60763,1634954,106272010
441,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",3,475,34,0,0
436,428,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",15495,1237796,61816,0,0
445,444,/data/contracts/*,"Contents","Na","Cs_0_31",1,38,0,0,0
444,439,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",2,466,23,3,123
440,429,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",2,283,1,4,164
438,435,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",4,1357,0,0,0
433,431,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",170,14823,0,584,3446
440,436,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",353,107604,0,1752,78840
444,443,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",295,89617,0,0,0
439,437,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",49,66387,0,0,0
439,437,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",367,361470,0,0,0
439,437,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",304,28089,0,1152,6776
437,429,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",2,720,0,0,0
435,434,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",213,18244,0,710,4186
445,433,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",3402,231555,0,0,0
439,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",4,184,0,0,0
439,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",21917,1157764,0,0,0
440,439,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",49,17690,0,0,0
439,436,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",114,33636,0,0,0
439,435,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",13485,1223440,766,42757,345491
435,431,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
444,440,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",85,3291,0,0,0
439,429,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",1,90,0,0,0
437,428,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",8,2870,0,0,0
445,443,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",574,269785,0,4607,207315
441,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",251,40122,0,574,25830
439,437,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",183,53997,0,0,0
441,429,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",28,7742,0,0,0
438,431,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",25,7015,0,0,0
443,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",238,38357,0,550,24750
442,440,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",5,1058,59,5,205
441,429,multiple,"Inode_nonroot_values","Multiple","Na",11,887,0,33,194
443,441,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",1137,100827,0,4034,23580
439,438,/data/delegates/*,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
445,433,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",331,111351,0,0,0
445,443,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",92,25848,0,0,0
441,430,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",2,588,0,0,0
435,434,/data/delegates/*,"Inode_root_values","Nl_0_32","Na",1,753,6,13,533
445,443,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",233,78689,0,0,0
434,428,multiple,"Inode_root_values","Nl_0_32","Na",1,91,5,0,0
433,429,multiple,"Contents","Na","Cs_32_127",1,68,0,0,0
430,428,/data/sapling/*/*,"Inode_root_values","Nl_0_32","Na",2,540,2,20,264
444,432,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",1,136,0,2,82
441,430,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
443,440,/data/big_maps/*/*/*,"Contents","Na","Cs_128_511",6,2060,0,0,0
444,435,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",202,55860,0,0,0
435,432,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
432,428,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",341,99419,0,0,0
444,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",168,46072,0,0,0
438,435,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,80,4,0,0
433,432,/data/cycle/*/*/*,"Contents","Na","Cs_32_127",128,12162,0,0,0
442,437,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",756,204645,0,0,0
441,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",10,3445,0,0,0
444,436,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",7,2520,0,0,0
